interval_id,poi_id,day_of_week,specific_date,status,open_minute,close_minute,closes_next_day,observation_id
hours:52141379d9c13ffa6c770887,osm:node:5485660041,6,,open,480,1320,0,obs:bc858285917b1be1453f431e
hours:ddae9ae533308b9edbd8b73c,osm:node:5485664752,0,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:2c834fe8357baada861a5832,osm:node:5485664752,1,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:fa98ecc8e49937129d56012d,osm:node:5485664752,2,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:b7162d54ea56cc3a2b721e77,osm:node:5485664752,3,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:c3a96a41b240e9071afabae9,osm:node:5485664752,4,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:9b4b91f0170614e07baaf444,osm:node:5485664752,5,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:1e7ede4b982525086efd0710,osm:node:5485664752,6,,open,540,1260,0,obs:03ac5a20e92ac697aa614815
hours:abc48a89c439c347936c9f13,osm:node:5485675724,0,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:bad5c531183e6541b5e4a131,osm:node:5485675724,1,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:38d4501fc2e8ba7bb9af8ace,osm:node:5485675724,2,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:355df64916e7d33a42a85e1c,osm:node:5485675724,3,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:c2bb21134b8aa6b175f15421,osm:node:5485675724,4,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:95ba1cab9951a66093c7164c,osm:node:5485675724,5,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:54c4bfc2de3c62eeb1bb95b6,osm:node:5485675724,6,,open,480,1320,0,obs:f844e514b76f0a7e77602f28
hours:fdfdcc5bdebc5271e8dc0b70,osm:node:5485700946,0,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:128ce519b4135527075a2001,osm:node:5485700946,1,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:28c5d3a775f0c70a58331627,osm:node:5485700946,2,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:e1e3595d8743c6267e1adb36,osm:node:5485700946,3,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:3e59ffbf9a1caa3f99c64fb7,osm:node:5485700946,4,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:b27e143f9b552f0ae4103c01,osm:node:5485700946,5,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:e52e77c06b8b0f9211a9d3c8,osm:node:5485700946,6,,open,480,1380,0,obs:c733afe8403cc4507da68f03
hours:2ac96d61808ea30645be8616,osm:node:5485709524,0,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:98aa78fd790cb90054150870,osm:node:5485709524,1,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:a703c9588a16f6e885f4e46b,osm:node:5485709524,2,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:6f66ef3d8fe17260230479e9,osm:node:5485709524,3,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:5f43cae667387309541ac129,osm:node:5485709524,4,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:5ca0a4dcf160de731e1713e2,osm:node:5485709524,5,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:fb8612e89c3ac870afc0776a,osm:node:5485709524,6,,open,330,1290,0,obs:88d42cb77e67c3aed18d8bf2
hours:ea1c5a6c6e35d6c6c78bd50c,osm:node:5485723255,0,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:fd1dde7123a7e61613466d2e,osm:node:5485723255,1,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:02c4ad2db61180b4a9b42b22,osm:node:5485723255,2,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:eed3033f725a29ad6fd2fa0a,osm:node:5485723255,3,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:c305b0c0014eec5a5efc6e31,osm:node:5485723255,4,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:189685b8d6e1b4ab8a58c78f,osm:node:5485723255,5,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:3c5674cb14229a3fbf7797d6,osm:node:5485723255,6,,open,480,1380,0,obs:c66a1894a44b9c783d98414c
hours:dba5bdbbe9f78f994d795f80,osm:node:5485732122,0,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:929f6bc640db8fb2e9c40968,osm:node:5485732122,1,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:b917be9843061b221c52aeb6,osm:node:5485732122,2,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:0641a2ca95aa3cb3e59ba519,osm:node:5485732122,3,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:831dd687c3e86a3de092a1fc,osm:node:5485732122,4,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:664d7b39646ec0baf8b8e1ad,osm:node:5485732122,5,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:65af899af5d8a13ea21e4b55,osm:node:5485732122,6,,open,540,1320,0,obs:a64478c6eae0bcd1feae9f4d
hours:9337d105d5b2bd5e847211b5,osm:node:5485739807,0,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:5d5bdff5bef86a03ad2119c7,osm:node:5485739807,1,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:995a6698ad68f8f71f859fb5,osm:node:5485739807,2,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:2d96134360e16cc1c452596b,osm:node:5485739807,3,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:19884ffb3e0b3d07a30ca281,osm:node:5485739807,4,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:1273469924436193b0d12fd2,osm:node:5485739807,5,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:fa0f35dbe3c6b1a809d207b7,osm:node:5485739807,6,,open,600,1320,0,obs:a6b70bf565cd9f4e372679ef
hours:04c41d654461e4a48ee2a371,osm:node:5485740783,0,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:97d47fe77a0b45f7288c4883,osm:node:5485740783,1,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:4381aa886fd6e46bd6697b93,osm:node:5485740783,2,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:194f9bccd1cd0c5bf592c49c,osm:node:5485740783,3,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:018600f80a038e125bae809f,osm:node:5485740783,4,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:f1574e4ed173729eb85d9fb7,osm:node:5485740783,5,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:dfeab096cd5eae79a9ddd3d7,osm:node:5485740783,6,,open,480,1320,0,obs:5356e1d02fa698f1893ab389
hours:55bab80c36e4b56c43ea994e,osm:node:5485766230,0,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:9e1e157f8dc5f667801e0d08,osm:node:5485766230,1,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:ec0747363b102420786496b4,osm:node:5485766230,2,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:7e05046cf61aac6620337813,osm:node:5485766230,3,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:e07ea217d90203d216afcce0,osm:node:5485766230,4,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:0efa45581f7bdb35296e2f45,osm:node:5485766230,5,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:206e9081b4bb4708f627b1ec,osm:node:5485766230,6,,open,540,1380,0,obs:e64c121d8c78baa6536a4f49
hours:74fb76de4f8a1680adcba843,osm:node:5485771446,0,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:dc9ab35fc396535303b6e030,osm:node:5485771446,1,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:7e262114b0b255d2c1a7a87a,osm:node:5485771446,2,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:2c62aae71810aa0498cbb252,osm:node:5485771446,3,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:233cdd0979ff7c651a9dfdff,osm:node:5485771446,4,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:902e27ec4d1cd6cc09f69e8c,osm:node:5485771446,5,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:8824051d89fb0a314c14e19a,osm:node:5485771446,6,,open,630,1260,0,obs:0ca38db3a82aa29a3f44c7d4
hours:c928a1af65aea39787396ca3,osm:node:5485777714,0,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:8bc09b7870c5e6d83f098325,osm:node:5485777714,1,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:b990a52062a294121cc734e3,osm:node:5485777714,2,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:963e297b49ee400908c74bf5,osm:node:5485777714,3,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:3b14a84e43f8a7fee3eb3a32,osm:node:5485777714,4,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:f9387bc763c142340665eb9a,osm:node:5485777714,5,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:a094cea354291ab5f2b6c6b0,osm:node:5485777714,6,,open,540,1320,0,obs:57b911407d17910d8f98c26f
hours:f36422ebb9376435e0cf4fb7,osm:node:5485781399,0,,open,480,1080,0,obs:b8bf8fda157e0ec117a071c1
hours:9b432a763c31da2ce6d4dbd4,osm:node:5485781399,1,,open,480,1080,0,obs:b8bf8fda157e0ec117a071c1
hours:2d92f9d68e285f730fc98c98,osm:node:5485781399,2,,open,480,1080,0,obs:b8bf8fda157e0ec117a071c1
hours:6c06f7b603f0c3e307b7b744,osm:node:5485781399,3,,open,480,1080,0,obs:b8bf8fda157e0ec117a071c1
hours:d02193c46624d827dacd60eb,osm:node:5485781399,4,,open,480,1080,0,obs:b8bf8fda157e0ec117a071c1
hours:a07b29af253111a6dab9ec13,osm:node:5485781399,5,,open,480,1080,0,obs:b8bf8fda157e0ec117a071c1
hours:79b5ccc1d1c14b2925457861,osm:node:5485791896,0,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:acce3221ad33cd44e5cd1e3f,osm:node:5485791896,1,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:eb8fd27c61e1ab619b62a0fd,osm:node:5485791896,2,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:c8f14132177e8b3c80a8ede8,osm:node:5485791896,3,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:09cc484c6ace68fcee0b9b75,osm:node:5485791896,4,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:a18b77a07af44a0bb7396b42,osm:node:5485791896,5,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:f86aa495370df273d15b28bc,osm:node:5485791896,6,,open,480,1320,0,obs:c5cf99baa34ddfe27d0bb313
hours:c82d43207ae4e37c91590f26,osm:node:5485795483,0,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:8f84d597fb69cc6b26f48510,osm:node:5485795483,1,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:37d56ed0b4b7b77b0c235b8f,osm:node:5485795483,2,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:feedc26504961e54f079c223,osm:node:5485795483,3,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:ba30d62357be87f1c44eb14a,osm:node:5485795483,4,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:7e52acf49ad9083adfb5f2eb,osm:node:5485795483,5,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:10c0abaaa1fa407d24dd91dc,osm:node:5485795483,6,,open,420,1380,0,obs:21f96736f92a184de4a55f68
hours:07febe5d58153cfa7f881a09,osm:node:5485795813,0,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:6fa62488b28dc8d2a31e257c,osm:node:5485795813,1,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:01df9fcbd0a8a28d6def4f94,osm:node:5485795813,2,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:31beb7bd1588d26c5a7e89d2,osm:node:5485795813,3,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:0240166f00c5227e056b8164,osm:node:5485795813,4,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:eefb750d8e7b5f238d8e2f53,osm:node:5485795813,5,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:691b3f1f551163c105df92ce,osm:node:5485795813,6,,open,0,1440,0,obs:1c0da8f5a6aa7e48dce9a0cd
hours:352d656c409ef0b919f74c31,osm:node:5485802345,0,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:7d543907fdded41f116d34e4,osm:node:5485802345,1,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:751a2e8ace5807c51b8ce56a,osm:node:5485802345,2,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:0c9312225eb86343e7ab58cd,osm:node:5485802345,3,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:0cbd78d3fce5e343ee03d5c1,osm:node:5485802345,4,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:45ada3ea498f8592eb13d9e1,osm:node:5485802345,5,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:35d58fdd08a984a974ba0a8e,osm:node:5485802345,6,,open,600,1320,0,obs:5a741d23f01b4cc06f522868
hours:6b16d44d3413e1eba466ee1f,osm:node:5485825576,0,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:e0a7fd747c6d922834c39f21,osm:node:5485825576,1,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:eb6a19fa7444af490c540a59,osm:node:5485825576,2,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:cfc8dec8977e0fad97997f3b,osm:node:5485825576,3,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:d26ccdc5012cf204c2eec303,osm:node:5485825576,4,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:4120e7ff22771391e13f872a,osm:node:5485825576,5,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:070bfb72ac07442924a8f563,osm:node:5485825576,6,,open,540,1260,0,obs:5cee9b9bff19a496540853c1
hours:71fe4d6efc93567546a64730,osm:node:5485832236,0,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:177eb03b197ed88b679d0e66,osm:node:5485832236,1,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:8d00c71a6b044fb54c0a1ccd,osm:node:5485832236,2,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:3a58db388fba2e517c32b58e,osm:node:5485832236,3,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:142d21a0d39548f7529a792c,osm:node:5485832236,4,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:d440ef4c372df3d943cc80a4,osm:node:5485832236,5,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:ef53f0ea97b926a0f173ae74,osm:node:5485832236,6,,open,480,1380,0,obs:8ce06d198bfb53c8b2b51b0f
hours:fbe96bc5a59cc52581ae04ae,osm:node:5485841639,0,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:70b9a12370ba2b7a520b20fd,osm:node:5485841639,1,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:ecb33494088475c0a403c5cb,osm:node:5485841639,2,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:b79a2487bbb4ab42502b0558,osm:node:5485841639,3,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:0fb12ddac1ca13adb3b2ce22,osm:node:5485841639,4,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:e55d995b1da3f92cf55e9614,osm:node:5485841639,5,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:18667050ff96eaef33b00427,osm:node:5485841639,6,,open,540,1260,0,obs:e2e4bec6077ebdc7b21e700e
hours:857513b614ea717a0ed5ff31,osm:node:5485842830,0,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:d6827c7c49c3d7ac5d2d8fa1,osm:node:5485842830,1,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:476c92cdd853ee6edad9eee0,osm:node:5485842830,2,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:f23b5cedeafe19e3f78a9856,osm:node:5485842830,3,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:6d2cc241a05e7010a84d1cb5,osm:node:5485842830,4,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:59fe1cc42170fb3a7322d01d,osm:node:5485842830,5,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:abd48b245f0fa39d36f75b62,osm:node:5485842830,6,,open,600,1320,0,obs:fc6feb1925058c858580b747
hours:4932d78a5feeabb065313f28,osm:node:5485875291,0,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:91f58cdc48900fa8a4072256,osm:node:5485875291,1,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:0a6220989d1c3b7510af81a5,osm:node:5485875291,2,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:e3097c4d7b3174509f6a29d9,osm:node:5485875291,3,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:ae0c0858f55082372622412e,osm:node:5485875291,4,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:e558bfefba24d8549b417556,osm:node:5485875291,5,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:06cf22bd1f5674eef12ed6fa,osm:node:5485875291,6,,open,600,1320,0,obs:b02d134609fb8c6fbba528fc
hours:1032bb0664a81751543503f4,osm:node:5485879965,0,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:2a3dee7a5b5b458fe75d4fb3,osm:node:5485879965,1,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:e43c1fb8e1da9b0e35e13d30,osm:node:5485879965,2,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:51ce2649239277ff93b7383d,osm:node:5485879965,3,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:9715ebd00d5a5c8f6e160143,osm:node:5485879965,4,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:0b1ce96b18ea6a3203d997e0,osm:node:5485879965,5,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:c1f028445f880f229d3e3e80,osm:node:5485879965,6,,open,600,1320,0,obs:273f71a07d931cfb4f41b1a3
hours:a96a8ddd3e20797bf2aaf657,osm:node:5486606622,0,,open,1020,1260,0,obs:4e74264537357f66375a849f
hours:049144f9920a43eb32e8a538,osm:node:5486606622,1,,open,1020,1260,0,obs:4e74264537357f66375a849f
hours:32cd5ef82d412d2c6bf16b6b,osm:node:5486606622,2,,open,1020,1260,0,obs:4e74264537357f66375a849f
hours:5fb952714f77019a25aa8e4b,osm:node:5486606622,3,,open,1020,1260,0,obs:4e74264537357f66375a849f
hours:895070fae7547fe7ede91a55,osm:node:5486606622,4,,open,1020,1260,0,obs:4e74264537357f66375a849f
hours:d88361db2e76cac39b8bf665,osm:node:5486606622,5,,open,1020,1260,0,obs:4e74264537357f66375a849f
hours:44db0cddcde8616cc6da77a5,osm:node:5487860421,0,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:aeb0eb55bd2905134701296c,osm:node:5487860421,1,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:ec145104a4a9192d95c01f1a,osm:node:5487860421,2,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:9c659dfecff06a1ca2f9f4eb,osm:node:5487860421,3,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:a5eee798b7cb238eb80613e1,osm:node:5487860421,4,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:2b55de20caed6644b3d5766c,osm:node:5487860421,5,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:0f5764b29bb427bcaecea4f5,osm:node:5487860421,6,,open,360,1200,0,obs:9d476fedd86c026165a0cfcd
hours:104f045e3915b2cb11fe5cde,osm:node:5512829423,0,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:8b6fa1464ca480577e983292,osm:node:5512829423,1,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:6d1c93c1ebe2f7954cd7af00,osm:node:5512829423,2,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:1a010c7084957025c9dfd798,osm:node:5512829423,3,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:ad0a537ec56fd2bce913ef76,osm:node:5512829423,4,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:9958308f04930f08e2c044d5,osm:node:5512829423,5,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:2c927b5a2d9c9e86ced5841a,osm:node:5512829423,6,,open,540,1410,0,obs:5f1958900a1dc51cfd902a2f
hours:01e9feb06b21cc8c0924e521,osm:node:5570949320,0,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:faa1c56264687778d4842e88,osm:node:5570949320,1,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:67792e963e80c5cbc425f8b9,osm:node:5570949320,2,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:ea2b6e31ac398b6c3ae9c3b3,osm:node:5570949320,3,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:512dffd4d9501286b19d6865,osm:node:5570949320,4,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:77259c2b5fde970d884c3e6a,osm:node:5570949320,5,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:c1a24f4ff227e0ebf20ad4ae,osm:node:5570949320,6,,open,450,1380,0,obs:b6d8f16e6646a15924d70903
hours:824b281255b7166ea9d63ad8,osm:node:5595997721,0,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:64d40e9ca61fcef55985d7ba,osm:node:5595997721,1,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:d958a97769ee744bd1e8ec52,osm:node:5595997721,2,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:f9369c2c0a7cfd9c5b03747e,osm:node:5595997721,3,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:05b6cc0b5f674f2a05e14f9d,osm:node:5595997721,4,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:810f16b222ce981b4c62355a,osm:node:5595997721,5,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:c63ca9fa3687c76d8758e761,osm:node:5595997721,6,,open,660,1230,0,obs:3f4050a48d34b1e4e6d82137
hours:c86f4e6b0a753b08bf7c9070,osm:node:5609443523,0,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:630976b1cfd5d947d9abbc3b,osm:node:5609443523,1,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:f6ebf6a64e7b10d72d11925c,osm:node:5609443523,2,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:0d2d21025451337ca5cd3169,osm:node:5609443523,3,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:e05f82c85ceed5879459bdb9,osm:node:5609443523,4,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:3c0269bf482aea317ba88500,osm:node:5609443523,5,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:5bdde2e25792fe303924fb3f,osm:node:5609443523,6,,open,510,1020,0,obs:9e5cd2ef4b1e00a7fe2d203f
hours:f62357af88b862284cfd032b,osm:node:5611617221,0,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:2cb208c9316eab3f93ab9024,osm:node:5611617221,1,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:1a8718f1e18bdc8481af887a,osm:node:5611617221,2,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:f623146a521f2ee094bf80c8,osm:node:5611617221,3,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:b761813f32e7b75e53c86046,osm:node:5611617221,4,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:52df3782acb36b4ab83cc04f,osm:node:5611617221,5,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:87761788d44e766530ffdd61,osm:node:5611617221,6,,open,540,1320,0,obs:a1dc4311c8ca794f921b459f
hours:0c435b1cba56b7afb1d76772,osm:node:5660941448,0,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:9cbb4164492de387e49d877c,osm:node:5660941448,1,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:f46cb9dc1fd9d0f4328f23fc,osm:node:5660941448,2,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:932c2409e4dcf5a1b6a20dcb,osm:node:5660941448,3,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:d9f52e3b76993c59fb2a7536,osm:node:5660941448,4,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:720816e33dfc30af6231472a,osm:node:5660941448,5,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:c183172d46a9a9c62ac96c21,osm:node:5660941448,6,,open,450,330,1,obs:b90a5cfbff3aaac1c43af057
hours:0d24652eec1bbdf0e1be9efa,osm:node:5677701323,0,,open,540,1020,0,obs:314c77d30a287aec74a00470
hours:17b54d26efc27f26c079e642,osm:node:5677701323,1,,open,540,1020,0,obs:314c77d30a287aec74a00470
hours:35f0f3e834168196920fd616,osm:node:5677701323,2,,open,540,1020,0,obs:314c77d30a287aec74a00470
hours:d4b39b424e88b155f7872aa5,osm:node:5677701323,3,,open,540,1020,0,obs:314c77d30a287aec74a00470
hours:7a657902e16c8afda4758716,osm:node:5677701323,4,,open,540,1020,0,obs:314c77d30a287aec74a00470
hours:f03e3db0d5b3c38d8dfd6319,osm:node:5677701323,5,,open,480,900,0,obs:314c77d30a287aec74a00470
hours:d00d19ff90a6da960ccd4a43,osm:node:5678663421,0,,open,360,1260,0,obs:f179281e096816c120539299
hours:1fee3e6aa3aa5048adabcac6,osm:node:5678663421,1,,open,360,1260,0,obs:f179281e096816c120539299
hours:c1abfc9be14ab43e736d2909,osm:node:5678663421,2,,open,360,1260,0,obs:f179281e096816c120539299
hours:49a2a09b75a56c989abcc383,osm:node:5678663421,3,,open,360,1260,0,obs:f179281e096816c120539299
hours:d9922a2d9674bd72b240a9e0,osm:node:5678663421,4,,open,360,1260,0,obs:f179281e096816c120539299
hours:b7163b49edd5a0fc88880573,osm:node:5678663421,5,,open,360,1260,0,obs:f179281e096816c120539299
hours:5dc54d7d884d1ef5c9c33b6e,osm:node:5678663421,6,,open,360,1260,0,obs:f179281e096816c120539299
hours:12ce35475571978332bec2c4,osm:node:5679069421,0,,open,600,1350,0,obs:cd669fe220ee52f19d3e2395
hours:30bec04e7abe92f8c8cd2e4f,osm:node:5679069421,1,,open,600,1350,0,obs:cd669fe220ee52f19d3e2395
